Driver,DriverNumber,LapTime,LapNumber,Stint,Compound,TyreLife,Team,Year,Round,SessionType
VER,1,0 days 00:01:36.236000,44.0,3.0,HARD,8.0,Red Bull Racing,2023,1,R
VER,1,0 days 00:01:37.015000,45.0,3.0,HARD,9.0,Red Bull Racing,2023,1,R
VER,1,0 days 00:01:36.701000,46.0,3.0,HARD,10.0,Red Bull Racing,2023,1,R
VER,1,0 days 00:01:37.009000,47.0,3.0,HARD,11.0,Red Bull Racing,2023,1,R
VER,1,0 days 00:01:36.918000,48.0,3.0,HARD,12.0,Red Bull Racing,2023,1,R
VER,1,0 days 00:01:36.962000,49.0,3.0,HARD,13.0,Red Bull Racing,2023,1,R
VER,1,0 days 00:01:37.250000,50.0,3.0,HARD,14.0,Red Bull Racing,2023,1,R
VER,1,0 days 00:01:37.427000,51.0,3.0,HARD,15.0,Red Bull Racing,2023,1,R
VER,1,0 days 00:01:36.919000,52.0,3.0,HARD,16.0,Red Bull Racing,2023,1,R
VER,1,0 days 00:01:36.890000,53.0,3.0,HARD,17.0,Red Bull Racing,2023,1,R
VER,1,0 days 00:01:36.678000,54.0,3.0,HARD,18.0,Red Bull Racing,2023,1,R
VER,1,0 days 00:01:36.322000,55.0,3.0,HARD,19.0,Red Bull Racing,2023,1,R
VER,1,0 days 00:01:37.205000,56.0,3.0,HARD,20.0,Red Bull Racing,2023,1,R
VER,1,0 days 00:01:36.373000,57.0,3.0,HARD,21.0,Red Bull Racing,2023,1,R
GAS,10,0 days 00:01:49.649000,1.0,1.0,SOFT,1.0,Alpine,2023,1,R
GAS,10,0 days 00:01:40.438000,2.0,1.0,SOFT,2.0,Alpine,2023,1,R
GAS,10,0 days 00:01:40.643000,3.0,1.0,SOFT,3.0,Alpine,2023,1,R
GAS,10,0 days 00:01:40.894000,4.0,1.0,SOFT,4.0,Alpine,2023,1,R
GAS,10,0 days 00:01:40.818000,5.0,1.0,SOFT,5.0,Alpine,2023,1,R
GAS,10,0 days 00:01:41.110000,6.0,1.0,SOFT,6.0,Alpine,2023,1,R
GAS,10,0 days 00:01:41.134000,7.0,1.0,SOFT,7.0,Alpine,2023,1,R
GAS,10,0 days 00:01:41.173000,8.0,1.0,SOFT,8.0,Alpine,2023,1,R
GAS,10,0 days 00:01:44.201000,9.0,1.0,SOFT,9.0,Alpine,2023,1,R
GAS,10,0 days 00:02:01.262000,10.0,2.0,HARD,1.0,Alpine,2023,1,R
GAS,10,0 days 00:01:38.762000,11.0,2.0,HARD,2.0,Alpine,2023,1,R
GAS,10,0 days 00:01:38.928000,12.0,2.0,HARD,3.0,Alpine,2023,1,R
GAS,10,0 days 00:01:39.349000,13.0,2.0,HARD,4.0,Alpine,2023,1,R
GAS,10,0 days 00:01:38.859000,14.0,2.0,HARD,5.0,Alpine,2023,1,R
GAS,10,0 days 00:01:38.985000,15.0,2.0,HARD,6.0,Alpine,2023,1,R
GAS,10,0 days 00:01:38.945000,16.0,2.0,HARD,7.0,Alpine,2023,1,R
GAS,10,0 days 00:01:39.011000,17.0,2.0,HARD,8.0,Alpine,2023,1,R
GAS,10,0 days 00:01:39.029000,18.0,2.0,HARD,9.0,Alpine,2023,1,R
GAS,10,0 days 00:01:39.066000,19.0,2.0,HARD,10.0,Alpine,2023,1,R
GAS,10,0 days 00:01:39.017000,20.0,2.0,HARD,11.0,Alpine,2023,1,R
GAS,10,0 days 00:01:39.327000,21.0,2.0,HARD,12.0,Alpine,2023,1,R
GAS,10,0 days 00:01:39.485000,22.0,2.0,HARD,13.0,Alpine,2023,1,R
GAS,10,0 days 00:01:39.263000,23.0,2.0,HARD,14.0,Alpine,2023,1,R
GAS,10,0 days 00:01:39.761000,24.0,2.0,HARD,15.0,Alpine,2023,1,R
GAS,10,0 days 00:01:42.288000,25.0,2.0,HARD,16.0,Alpine,2023,1,R
GAS,10,0 days 00:01:59.404000,26.0,3.0,HARD,1.0,Alpine,2023,1,R
GAS,10,0 days 00:01:38.729000,27.0,3.0,HARD,2.0,Alpine,2023,1,R
GAS,10,0 days 00:01:37.761000,28.0,3.0,HARD,3.0,Alpine,2023,1,R
GAS,10,0 days 00:01:38.012000,29.0,3.0,HARD,4.0,Alpine,2023,1,R
GAS,10,0 days 00:01:37.760000,30.0,3.0,HARD,5.0,Alpine,2023,1,R
GAS,10,0 days 00:01:37.968000,31.0,3.0,HARD,6.0,Alpine,2023,1,R
GAS,10,0 days 00:01:38.012000,32.0,3.0,HARD,7.0,Alpine,2023,1,R
GAS,10,0 days 00:01:37.974000,33.0,3.0,HARD,8.0,Alpine,2023,1,R
GAS,10,0 days 00:01:38.022000,34.0,3.0,HARD,9.0,Alpine,2023,1,R
GAS,10,0 days 00:01:38.088000,35.0,3.0,HARD,10.0,Alpine,2023,1,R
GAS,10,0 days 00:01:38.184000,36.0,3.0,HARD,11.0,Alpine,2023,1,R
GAS,10,0 days 00:01:38.133000,37.0,3.0,HARD,12.0,Alpine,2023,1,R
GAS,10,0 days 00:01:38.108000,38.0,3.0,HARD,13.0,Alpine,2023,1,R
GAS,10,0 days 00:01:38.537000,39.0,3.0,HARD,14.0,Alpine,2023,1,R
GAS,10,0 days 00:01:49.707000,40.0,3.0,HARD,15.0,Alpine,2023,1,R
GAS,10,0 days 00:02:08.544000,41.0,4.0,SOFT,1.0,Alpine,2023,1,R
GAS,10,0 days 00:01:35.068000,42.0,4.0,SOFT,2.0,Alpine,2023,1,R
GAS,10,0 days 00:01:35.942000,43.0,4.0,SOFT,3.0,Alpine,2023,1,R
GAS,10,0 days 00:01:35.792000,44.0,4.0,SOFT,4.0,Alpine,2023,1,R
GAS,10,0 days 00:01:36.186000,45.0,4.0,SOFT,5.0,Alpine,2023,1,R
GAS,10,0 days 00:01:36.041000,46.0,4.0,SOFT,6.0,Alpine,2023,1,R
GAS,10,0 days 00:01:36.120000,47.0,4.0,SOFT,7.0,Alpine,2023,1,R
GAS,10,0 days 00:01:36.368000,48.0,4.0,SOFT,8.0,Alpine,2023,1,R
GAS,10,0 days 00:01:36.803000,49.0,4.0,SOFT,9.0,Alpine,2023,1,R
GAS,10,0 days 00:01:36.551000,50.0,4.0,SOFT,10.0,Alpine,2023,1,R
GAS,10,0 days 00:01:36.635000,51.0,4.0,SOFT,11.0,Alpine,2023,1,R
GAS,10,0 days 00:01:36.891000,52.0,4.0,SOFT,12.0,Alpine,2023,1,R
GAS,10,0 days 00:01:36.979000,53.0,4.0,SOFT,13.0,Alpine,2023,1,R
GAS,10,0 days 00:01:37.222000,54.0,4.0,SOFT,14.0,Alpine,2023,1,R
GAS,10,0 days 00:01:37.559000,55.0,4.0,SOFT,15.0,Alpine,2023,1,R
GAS,10,0 days 00:01:37.845000,56.0,4.0,SOFT,16.0,Alpine,2023,1,R
GAS,10,0 days 00:01:38.147000,57.0,4.0,SOFT,17.0,Alpine,2023,1,R
PER,11,0 days 00:01:41.063000,1.0,1.0,SOFT,4.0,Red Bull Racing,2023,1,R
PER,11,0 days 00:01:38.862000,2.0,1.0,SOFT,5.0,Red Bull Racing,2023,1,R
PER,11,0 days 00:01:38.830000,3.0,1.0,SOFT,6.0,Red Bull Racing,2023,1,R
PER,11,0 days 00:01:38.758000,4.0,1.0,SOFT,7.0,Red Bull Racing,2023,1,R
PER,11,0 days 00:01:38.404000,5.0,1.0,SOFT,8.0,Red Bull Racing,2023,1,R
PER,11,0 days 00:01:38.718000,6.0,1.0,SOFT,9.0,Red Bull Racing,2023,1,R
PER,11,0 days 00:01:38.804000,7.0,1.0,SOFT,10.0,Red Bull Racing,2023,1,R
PER,11,0 days 00:01:39.172000,8.0,1.0,SOFT,11.0,Red Bull Racing,2023,1,R
PER,11,0 days 00:01:38.914000,9.0,1.0,SOFT,12.0,Red Bull Racing,2023,1,R
PER,11,0 days 00:01:39.085000,10.0,1.0,SOFT,13.0,Red Bull Racing,2023,1,R
PER,11,0 days 00:01:39.249000,11.0,1.0,SOFT,14.0,Red Bull Racing,2023,1,R
PER,11,0 days 00:01:39.197000,12.0,1.0,SOFT,15.0,Red Bull Racing,2023,1,R
PER,11,0 days 00:01:39.336000,13.0,1.0,SOFT,16.0,Red Bull Racing,2023,1,R
PER,11,0 days 00:01:38.739000,14.0,1.0,SOFT,17.0,Red Bull Racing,2023,1,R
PER,11,0 days 00:01:38.608000,15.0,1.0,SOFT,18.0,Red Bull Racing,2023,1,R
PER,11,0 days 00:01:38.770000,16.0,1.0,SOFT,19.0,Red Bull Racing,2023,1,R
PER,11,0 days 00:01:41.360000,17.0,1.0,SOFT,20.0,Red Bull Racing,2023,1,R
PER,11,0 days 00:01:58.797000,18.0,2.0,SOFT,3.0,Red Bull Racing,2023,1,R
PER,11,0 days 00:01:37.659000,19.0,2.0,SOFT,4.0,Red Bull Racing,2023,1,R
PER,11,0 days 00:01:37.448000,20.0,2.0,SOFT,5.0,Red Bull Racing,2023,1,R
PER,11,0 days 00:01:37.240000,21.0,2.0,SOFT,6.0,Red Bull Racing,2023,1,R
PER,11,0 days 00:01:37.169000,22.0,2.0,SOFT,7.0,Red Bull Racing,2023,1,R
PER,11,0 days 00:01:37.304000,23.0,2.0,SOFT,8.0,Red Bull Racing,2023,1,R
PER,11,0 days 00:01:37.352000,24.0,2.0,SOFT,9.0,Red Bull Racing,2023,1,R
PER,11,0 days 00:01:38.418000,25.0,2.0,SOFT,10.0,Red Bull Racing,2023,1,R
PER,11,0 days 00:01:37.454000,26.0,2.0,SOFT,11.0,Red Bull Racing,2023,1,R
PER,11,0 days 00:01:37.387000,27.0,2.0,SOFT,12.0,Red Bull Racing,2023,1,R
PER,11,0 days 00:01:37.211000,28.0,2.0,SOFT,13.0,Red Bull Racing,2023,1,R
PER,11,0 days 00:01:37.733000,29.0,2.0,SOFT,14.0,Red Bull Racing,2023,1,R
PER,11,0 days 00:01:37.400000,30.0,2.0,SOFT,15.0,Red Bull Racing,2023,1,R
PER,11,0 days 00:01:37.919000,31.0,2.0,SOFT,16.0,Red Bull Racing,2023,1,R
PER,11,0 days 00:01:37.722000,32.0,2.0,SOFT,17.0,Red Bull Racing,2023,1,R
PER,11,0 days 00:01:37.869000,33.0,2.0,SOFT,18.0,Red Bull Racing,2023,1,R
PER,11,0 days 00:01:40.686000,34.0,2.0,SOFT,19.0,Red Bull Racing,2023,1,R
PER,11,0 days 00:01:58.785000,35.0,3.0,HARD,1.0,Red Bull Racing,2023,1,R
PER,11,0 days 00:01:36.820000,36.0,3.0,HARD,2.0,Red Bull Racing,2023,1,R
PER,11,0 days 00:01:36.344000,37.0,3.0,HARD,3.0,Red Bull Racing,2023,1,R
PER,11,0 days 00:01:36.431000,38.0,3.0,HARD,4.0,Red Bull Racing,2023,1,R
PER,11,0 days 00:01:36.429000,39.0,3.0,HARD,5.0,Red Bull Racing,2023,1,R
PER,11,0 days 00:01:37.114000,40.0,3.0,HARD,6.0,Red Bull Racing,2023,1,R
PER,11,0 days 00:02:03.522000,41.0,3.0,HARD,7.0,Red Bull Racing,2023,1,R
PER,11,0 days 00:01:39.657000,42.0,3.0,HARD,8.0,Red Bull Racing,2023,1,R
PER,11,0 days 00:01:36.554000,43.0,3.0,HARD,9.0,Red Bull Racing,2023,1,R
PER,11,0 days 00:01:36.978000,44.0,3.0,HARD,10.0,Red Bull Racing,2023,1,R
PER,11,0 days 00:01:36.928000,45.0,3.0,HARD,11.0,Red Bull Racing,2023,1,R
PER,11,0 days 00:01:37.257000,46.0,3.0,HARD,12.0,Red Bull Racing,2023,1,R
PER,11,0 days 00:01:36.661000,47.0,3.0,HARD,13.0,Red Bull Racing,2023,1,R
PER,11,0 days 00:01:36.859000,48.0,3.0,HARD,14.0,Red Bull Racing,2023,1,R
PER,11,0 days 00:01:37.049000,49.0,3.0,HARD,15.0,Red Bull Racing,2023,1,R
PER,11,0 days 00:01:37.731000,50.0,3.0,HARD,16.0,Red Bull Racing,2023,1,R
PER,11,0 days 00:01:37.049000,51.0,3.0,HARD,17.0,Red Bull Racing,2023,1,R
PER,11,0 days 00:01:37.062000,52.0,3.0,HARD,18.0,Red Bull Racing,2023,1,R
PER,11,0 days 00:01:37.345000,53.0,3.0,HARD,19.0,Red Bull Racing,2023,1,R
PER,11,0 days 00:01:37.296000,54.0,3.0,HARD,20.0,Red Bull Racing,2023,1,R
PER,11,0 days 00:01:37.092000,55.0,3.0,HARD,21.0,Red Bull Racing,2023,1,R
PER,11,0 days 00:01:36.565000,56.0,3.0,HARD,22.0,Red Bull Racing,2023,1,R
PER,11,0 days 00:01:36.558000,57.0,3.0,HARD,23.0,Red Bull Racing,2023,1,R
ALO,14,0 days 00:01:43.608000,1.0,1.0,SOFT,4.0,Aston Martin,2023,1,R
ALO,14,0 days 00:01:39.792000,2.0,1.0,SOFT,5.0,Aston Martin,2023,1,R
ALO,14,0 days 00:01:39.100000,3.0,1.0,SOFT,6.0,Aston Martin,2023,1,R
ALO,14,0 days 00:01:39.548000,4.0,1.0,SOFT,7.0,Aston Martin,2023,1,R
ALO,14,0 days 00:01:39.662000,5.0,1.0,SOFT,8.0,Aston Martin,2023,1,R
ALO,14,0 days 00:01:39.674000,6.0,1.0,SOFT,9.0,Aston Martin,2023,1,R
ALO,14,0 days 00:01:39.729000,7.0,1.0,SOFT,10.0,Aston Martin,2023,1,R
ALO,14,0 days 00:01:39.959000,8.0,1.0,SOFT,11.0,Aston Martin,2023,1,R
ALO,14,0 days 00:01:40.275000,9.0,1.0,SOFT,12.0,Aston Martin,2023,1,R
ALO,14,0 days 00:01:40.203000,10.0,1.0,SOFT,13.0,Aston Martin,2023,1,R
ALO,14,0 days 00:01:41.147000,11.0,1.0,SOFT,14.0,Aston Martin,2023,1,R
ALO,14,0 days 00:01:40.934000,12.0,1.0,SOFT,15.0,Aston Martin,2023,1,R
ALO,14,0 days 00:01:40.341000,13.0,1.0,SOFT,16.0,Aston Martin,2023,1,R
ALO,14,0 days 00:01:42.212000,14.0,1.0,SOFT,17.0,Aston Martin,2023,1,R
ALO,14,0 days 00:01:59.692000,15.0,2.0,HARD,1.0,Aston Martin,2023,1,R
ALO,14,0 days 00:01:37.542000,16.0,2.0,HARD,2.0,Aston Martin,2023,1,R
ALO,14,0 days 00:01:38.139000,17.0,2.0,HARD,3.0,Aston Martin,2023,1,R
ALO,14,0 days 00:01:38.124000,18.0,2.0,HARD,4.0,Aston Martin,2023,1,R
ALO,14,0 days 00:01:38.361000,19.0,2.0,HARD,5.0,Aston Martin,2023,1,R
ALO,14,0 days 00:01:38.318000,20.0,2.0,HARD,6.0,Aston Martin,2023,1,R
ALO,14,0 days 00:01:38.407000,21.0,2.0,HARD,7.0,Aston Martin,2023,1,R
ALO,14,0 days 00:01:38.200000,22.0,2.0,HARD,8.0,Aston Martin,2023,1,R
ALO,14,0 days 00:01:37.853000,23.0,2.0,HARD,9.0,Aston Martin,2023,1,R
ALO,14,0 days 00:01:37.878000,24.0,2.0,HARD,10.0,Aston Martin,2023,1,R
ALO,14,0 days 00:01:38.139000,25.0,2.0,HARD,11.0,Aston Martin,2023,1,R
ALO,14,0 days 00:01:38.127000,26.0,2.0,HARD,12.0,Aston Martin,2023,1,R
ALO,14,0 days 00:01:38.612000,27.0,2.0,HARD,13.0,Aston Martin,2023,1,R
ALO,14,0 days 00:01:38.199000,28.0,2.0,HARD,14.0,Aston Martin,2023,1,R
ALO,14,0 days 00:01:38.585000,29.0,2.0,HARD,15.0,Aston Martin,2023,1,R
ALO,14,0 days 00:01:38.282000,30.0,2.0,HARD,16.0,Aston Martin,2023,1,R
ALO,14,0 days 00:01:38.009000,31.0,2.0,HARD,17.0,Aston Martin,2023,1,R
ALO,14,0 days 00:01:37.871000,32.0,2.0,HARD,18.0,Aston Martin,2023,1,R
ALO,14,0 days 00:01:37.769000,33.0,2.0,HARD,19.0,Aston Martin,2023,1,R
ALO,14,0 days 00:01:40.353000,34.0,2.0,HARD,20.0,Aston Martin,2023,1,R
ALO,14,0 days 00:01:57.389000,35.0,3.0,HARD,1.0,Aston Martin,2023,1,R
ALO,14,0 days 00:01:36.156000,36.0,3.0,HARD,2.0,Aston Martin,2023,1,R
ALO,14,0 days 00:01:37.431000,37.0,3.0,HARD,3.0,Aston Martin,2023,1,R
ALO,14,0 days 00:01:37.002000,38.0,3.0,HARD,4.0,Aston Martin,2023,1,R
ALO,14,0 days 00:01:37.243000,39.0,3.0,HARD,5.0,Aston Martin,2023,1,R
ALO,14,0 days 00:01:37.208000,40.0,3.0,HARD,6.0,Aston Martin,2023,1,R
ALO,14,0 days 00:02:06.713000,41.0,3.0,HARD,7.0,Aston Martin,2023,1,R
ALO,14,0 days 00:01:36.334000,42.0,3.0,HARD,8.0,Aston Martin,2023,1,R
ALO,14,0 days 00:01:36.911000,43.0,3.0,HARD,9.0,Aston Martin,2023,1,R
ALO,14,0 days 00:01:37.022000,44.0,3.0,HARD,10.0,Aston Martin,2023,1,R
ALO,14,0 days 00:01:37.931000,45.0,3.0,HARD,11.0,Aston Martin,2023,1,R
ALO,14,0 days 00:01:37.087000,46.0,3.0,HARD,12.0,Aston Martin,2023,1,R
ALO,14,0 days 00:01:37.326000,47.0,3.0,HARD,13.0,Aston Martin,2023,1,R
ALO,14,0 days 00:01:36.783000,48.0,3.0,HARD,14.0,Aston Martin,2023,1,R
ALO,14,0 days 00:01:36.726000,49.0,3.0,HARD,15.0,Aston Martin,2023,1,R
ALO,14,0 days 00:01:36.331000,50.0,3.0,HARD,16.0,Aston Martin,2023,1,R
ALO,14,0 days 00:01:36.960000,51.0,3.0,HARD,17.0,Aston Martin,2023,1,R
ALO,14,0 days 00:01:37.010000,52.0,3.0,HARD,18.0,Aston Martin,2023,1,R
ALO,14,0 days 00:01:37.010000,53.0,3.0,HARD,19.0,Aston Martin,2023,1,R
ALO,14,0 days 00:01:37.599000,54.0,3.0,HARD,20.0,Aston Martin,2023,1,R
ALO,14,0 days 00:01:37.662000,55.0,3.0,HARD,21.0,Aston Martin,2023,1,R
ALO,14,0 days 00:01:37.473000,56.0,3.0,HARD,22.0,Aston Martin,2023,1,R
ALO,14,0 days 00:01:37.422000,57.0,3.0,HARD,23.0,Aston Martin,2023,1,R
LEC,16,0 days 00:01:40.230000,1.0,1.0,SOFT,1.0,Ferrari,2023,1,R
LEC,16,0 days 00:01:38.750000,2.0,1.0,SOFT,2.0,Ferrari,2023,1,R
LEC,16,0 days 00:01:38.658000,3.0,1.0,SOFT,3.0,Ferrari,2023,1,R
LEC,16,0 days 00:01:38.825000,4.0,1.0,SOFT,4.0,Ferrari,2023,1,R
LEC,16,0 days 00:01:38.664000,5.0,1.0,SOFT,5.0,Ferrari,2023,1,R
LEC,16,0 days 00:01:38.572000,6.0,1.0,SOFT,6.0,Ferrari,2023,1,R
LEC,16,0 days 00:01:38.691000,7.0,1.0,SOFT,7.0,Ferrari,2023,1,R
LEC,16,0 days 00:01:38.614000,8.0,1.0,SOFT,8.0,Ferrari,2023,1,R
LEC,16,0 days 00:01:38.828000,9.0,1.0,SOFT,9.0,Ferrari,2023,1,R
LEC,16,0 days 00:01:39.073000,10.0,1.0,SOFT,10.0,Ferrari,2023,1,R
LEC,16,0 days 00:01:39.212000,11.0,1.0,SOFT,11.0,Ferrari,2023,1,R
LEC,16,0 days 00:01:39.489000,12.0,1.0,SOFT,12.0,Ferrari,2023,1,R
LEC,16,0 days 00:01:42.068000,13.0,1.0,SOFT,13.0,Ferrari,2023,1,R
LEC,16,0 days 00:01:58.770000,14.0,2.0,HARD,1.0,Ferrari,2023,1,R
LEC,16,0 days 00:01:38.477000,15.0,2.0,HARD,2.0,Ferrari,2023,1,R
LEC,16,0 days 00:01:37.953000,16.0,2.0,HARD,3.0,Ferrari,2023,1,R
LEC,16,0 days 00:01:38.031000,17.0,2.0,HARD,4.0,Ferrari,2023,1,R
LEC,16,0 days 00:01:37.798000,18.0,2.0,HARD,5.0,Ferrari,2023,1,R
LEC,16,0 days 00:01:37.858000,19.0,2.0,HARD,6.0,Ferrari,2023,1,R
LEC,16,0 days 00:01:37.631000,20.0,2.0,HARD,7.0,Ferrari,2023,1,R
LEC,16,0 days 00:01:37.753000,21.0,2.0,HARD,8.0,Ferrari,2023,1,R
LEC,16,0 days 00:01:38.162000,22.0,2.0,HARD,9.0,Ferrari,2023,1,R
LEC,16,0 days 00:01:38.054000,23.0,2.0,HARD,10.0,Ferrari,2023,1,R
LEC,16,0 days 00:01:37.972000,24.0,2.0,HARD,11.0,Ferrari,2023,1,R
LEC,16,0 days 00:01:38.541000,25.0,2.0,HARD,12.0,Ferrari,2023,1,R
LEC,16,0 days 00:01:39.668000,26.0,2.0,HARD,13.0,Ferrari,2023,1,R
LEC,16,0 days 00:01:38.814000,27.0,2.0,HARD,14.0,Ferrari,2023,1,R
LEC,16,0 days 00:01:38.618000,28.0,2.0,HARD,15.0,Ferrari,2023,1,R
LEC,16,0 days 00:01:38.447000,29.0,2.0,HARD,16.0,Ferrari,2023,1,R
LEC,16,0 days 00:01:38.390000,30.0,2.0,HARD,17.0,Ferrari,2023,1,R
LEC,16,0 days 00:01:38.746000,31.0,2.0,HARD,18.0,Ferrari,2023,1,R
LEC,16,0 days 00:01:38.948000,32.0,2.0,HARD,19.0,Ferrari,2023,1,R
LEC,16,0 days 00:01:41.323000,33.0,2.0,HARD,20.0,Ferrari,2023,1,R
LEC,16,0 days 00:01:59.477000,34.0,3.0,HARD,1.0,Ferrari,2023,1,R
LEC,16,0 days 00:01:38.073000,35.0,3.0,HARD,2.0,Ferrari,2023,1,R
LEC,16,0 days 00:01:37.313000,36.0,3.0,HARD,3.0,Ferrari,2023,1,R
LEC,16,0 days 00:01:37.170000,37.0,3.0,HARD,4.0,Ferrari,2023,1,R
LEC,16,0 days 00:01:37.170000,38.0,3.0,HARD,5.0,Ferrari,2023,1,R
LEC,16,0 days 00:01:37.287000,39.0,3.0,HARD,6.0,Ferrari,2023,1,R
LEC,16,,40.0,3.0,HARD,7.0,Ferrari,2023,1,R
STR,18,0 days 00:01:44.670000,1.0,1.0,SOFT,4.0,Aston Martin,2023,1,R
STR,18,0 days 00:01:39.892000,2.0,1.0,SOFT,5.0,Aston Martin,2023,1,R
STR,18,0 days 00:01:39.625000,3.0,1.0,SOFT,6.0,Aston Martin,2023,1,R
STR,18,0 days 00:01:39.745000,4.0,1.0,SOFT,7.0,Aston Martin,2023,1,R
STR,18,0 days 00:01:39.144000,5.0,1.0,SOFT,8.0,Aston Martin,2023,1,R
STR,18,0 days 00:01:39.714000,6.0,1.0,SOFT,9.0,Aston Martin,2023,1,R
STR,18,0 days 00:01:39.945000,7.0,1.0,SOFT,10.0,Aston Martin,2023,1,R
STR,18,0 days 00:01:39.801000,8.0,1.0,SOFT,11.0,Aston Martin,2023,1,R
STR,18,0 days 00:01:40.106000,9.0,1.0,SOFT,12.0,Aston Martin,2023,1,R
STR,18,0 days 00:01:40.192000,10.0,1.0,SOFT,13.0,Aston Martin,2023,1,R
STR,18,0 days 00:01:40.923000,11.0,1.0,SOFT,14.0,Aston Martin,2023,1,R
STR,18,0 days 00:01:41.039000,12.0,1.0,SOFT,15.0,Aston Martin,2023,1,R
STR,18,0 days 00:01:41.120000,13.0,1.0,SOFT,16.0,Aston Martin,2023,1,R
STR,18,0 days 00:01:40.002000,14.0,1.0,SOFT,17.0,Aston Martin,2023,1,R
STR,18,0 days 00:01:42.841000,15.0,1.0,SOFT,18.0,Aston Martin,2023,1,R
STR,18,0 days 00:01:59.876000,16.0,2.0,HARD,1.0,Aston Martin,2023,1,R
STR,18,0 days 00:01:37.507000,17.0,2.0,HARD,2.0,Aston Martin,2023,1,R
STR,18,0 days 00:01:38.127000,18.0,2.0,HARD,3.0,Aston Martin,2023,1,R
STR,18,0 days 00:01:38.587000,19.0,2.0,HARD,4.0,Aston Martin,2023,1,R
STR,18,0 days 00:01:38.038000,20.0,2.0,HARD,5.0,Aston Martin,2023,1,R
STR,18,0 days 00:01:38.273000,21.0,2.0,HARD,6.0,Aston Martin,2023,1,R
STR,18,0 days 00:01:38.730000,22.0,2.0,HARD,7.0,Aston Martin,2023,1,R
STR,18,0 days 00:01:38.295000,23.0,2.0,HARD,8.0,Aston Martin,2023,1,R
STR,18,0 days 00:01:38.478000,24.0,2.0,HARD,9.0,Aston Martin,2023,1,R
STR,18,0 days 00:01:38.250000,25.0,2.0,HARD,10.0,Aston Martin,2023,1,R
STR,18,0 days 00:01:38.482000,26.0,2.0,HARD,11.0,Aston Martin,2023,1,R
STR,18,0 days 00:01:39.021000,27.0,2.0,HARD,12.0,Aston Martin,2023,1,R
STR,18,0 days 00:01:38.723000,28.0,2.0,HARD,13.0,Aston Martin,2023,1,R
STR,18,0 days 00:01:38.710000,29.0,2.0,HARD,14.0,Aston Martin,2023,1,R
STR,18,0 days 00:01:41.467000,30.0,2.0,HARD,15.0,Aston Martin,2023,1,R
STR,18,0 days 00:01:57.063000,31.0,3.0,HARD,1.0,Aston Martin,2023,1,R
STR,18,0 days 00:01:36.546000,32.0,3.0,HARD,2.0,Aston Martin,2023,1,R
STR,18,0 days 00:01:37.210000,33.0,3.0,HARD,3.0,Aston Martin,2023,1,R
STR,18,0 days 00:01:37.168000,34.0,3.0,HARD,4.0,Aston Martin,2023,1,R
STR,18,0 days 00:01:37.521000,35.0,3.0,HARD,5.0,Aston Martin,2023,1,R
STR,18,0 days 00:01:37.720000,36.0,3.0,HARD,6.0,Aston Martin,2023,1,R
STR,18,0 days 00:01:37.680000,37.0,3.0,HARD,7.0,Aston Martin,2023,1,R
STR,18,0 days 00:01:37.274000,38.0,3.0,HARD,8.0,Aston Martin,2023,1,R
STR,18,0 days 00:01:37.456000,39.0,3.0,HARD,9.0,Aston Martin,2023,1,R
STR,18,0 days 00:01:37.916000,40.0,3.0,HARD,10.0,Aston Martin,2023,1,R
STR,18,0 days 00:02:06.809000,41.0,3.0,HARD,11.0,Aston Martin,2023,1,R
STR,18,0 days 00:01:37.298000,42.0,3.0,HARD,12.0,Aston Martin,2023,1,R
STR,18,0 days 00:01:37.304000,43.0,3.0,HARD,13.0,Aston Martin,2023,1,R
STR,18,0 days 00:01:37.299000,44.0,3.0,HARD,14.0,Aston Martin,2023,1,R
STR,18,0 days 00:01:37.222000,45.0,3.0,HARD,15.0,Aston Martin,2023,1,R
STR,18,0 days 00:01:37.562000,46.0,3.0,HARD,16.0,Aston Martin,2023,1,R
STR,18,0 days 00:01:37.257000,47.0,3.0,HARD,17.0,Aston Martin,2023,1,R
STR,18,0 days 00:01:37.448000,48.0,3.0,HARD,18.0,Aston Martin,2023,1,R
STR,18,0 days 00:01:37.551000,49.0,3.0,HARD,19.0,Aston Martin,2023,1,R
STR,18,0 days 00:01:37.388000,50.0,3.0,HARD,20.0,Aston Martin,2023,1,R
STR,18,0 days 00:01:37.866000,51.0,3.0,HARD,21.0,Aston Martin,2023,1,R
STR,18,0 days 00:01:37.579000,52.0,3.0,HARD,22.0,Aston Martin,2023,1,R
STR,18,0 days 00:01:38.379000,53.0,3.0,HARD,23.0,Aston Martin,2023,1,R
STR,18,0 days 00:01:37.597000,54.0,3.0,HARD,24.0,Aston Martin,2023,1,R
STR,18,0 days 00:01:37.701000,55.0,3.0,HARD,25.0,Aston Martin,2023,1,R
STR,18,0 days 00:01:38.110000,56.0,3.0,HARD,26.0,Aston Martin,2023,1,R
STR,18,0 days 00:01:37.991000,57.0,3.0,HARD,27.0,Aston Martin,2023,1,R
SAR,2,0 days 00:01:46.855000,1.0,1.0,SOFT,1.0,Williams,2023,1,R
SAR,2,0 days 00:01:40.467000,2.0,1.0,SOFT,2.0,Williams,2023,1,R
SAR,2,0 days 00:01:40.349000,3.0,1.0,SOFT,3.0,Williams,2023,1,R
